nama_produk,kategori,username,rating,ulasan,tanggal
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***t,3,Jelek barang datang pd pecah.. Kalo desain oke sih... Cuma klo di pakai kipas ya berisik bunyi nyaa.. Kalo di posting ulang jangan pake video yang kipas bisa untuk char...,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***z,3,Barang nya sudah sampai tapi ada lecet dibagian depannya,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***j,3,"ko aku pas baru sampe kaya pada lecet kaya bekasan,terus juga kipas nya brisik",11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***g,3,Saya kurang puas karna udah PO nya lama tambah barang sampe lecet kyk barang secen mana angin ny kurang kenceng lain kali beli yg lain aja,11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***j,3,"Untuk ces nya rusak tidak bisa di pakai,sedih banget pdhl bagus",11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***a,3,Ko kipas saya baling baling nya ga kepasang yah didalem nya,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***w,3,Kak kipasnya rada kotor padahal ini baru banget Dateng dan langsung aku unboxing🙏🏻,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***a,3,Pesen 3 yg 1 pecah dalemnya kalo d nyalain lepas terus baling²nya🤦‍♂️,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***y,3,"Kipasnya tidak bisa di cas, penyok casan gak bisa masuk",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***b,3,"udah peot😊, gapapa deh soale mau segera aku pakai☺️",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***d,3,Maff ku kasih bintang 3 soalnya anginnya nggak bisa kencang,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,F***u,3,Pesan kipas 2 buah yang satunya di charger tidak masuk setrum lampunya tidak nyala,10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***c,3,Blm 1 bulan pakai udah rusak🥺🥺 Padahal gak pernah di bawa kemana2 cuma untuk d rumah aja Kapasitas: kurang bagus,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***l,3,"Saya beli kipas mini saat live ka jodi kemarin, kata nya saat live kmrn beli 1 barang di kirim 2 barang, tapi pas barang sampai saya hanya di kirim satu barang, satu bara...",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***j,3,Alhamdulillah paket y udah nyampe pas d buka ga muter kipas y cuman lampu y ygnyala,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***j,3,"Ada goresan2 tipis banyak, trus nga bisa di jadiin powerbng kata nya bisa",5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***i,3,Saya merasa sedikit kecewa masa saya belik kipas dua satu ny bagus yg satunya tombol nya rusak cmn ini ngk sesuai yg saya ingin kn Aplgi katanya bisa jadi pawerbeng eh t...,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***q,3,"Barang datang tidak sesuai kayak bekas gitu banyak goresan seperti zg difoto kyak bekas jatuh parah,apa mungkin barang retur dikirim lgi, pesan zg sma PB TPI Ndak ada USB...",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***v,3,Kapasitas: Charger nya tidak sesuai dengan kipasnya,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***d,3,"𝑨𝒏𝒈𝒊𝒏𝒏𝒚𝒂 𝒄𝒖𝒌𝒖𝒑 𝒌𝒆𝒏𝒄𝒂𝒏𝒈... 𝑻𝒆𝒕𝒂𝒑𝒊 𝒂𝒅𝒂 𝒚𝒂𝒏𝒈 𝒑𝒂𝒕𝒂𝒉, 𝒅𝒂𝒏 𝒃𝒂𝒈𝒊𝒂𝒏 𝒃𝒂𝒘𝒂𝒉𝒏𝒚𝒂 𝒕𝒊𝒅𝒂𝒌 𝒃𝒊𝒔𝒂 𝒅𝒊𝒕𝒂𝒓𝒊𝒌",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,F***h,3,Jordy onsu blg akan dapat 2 jd buy 1 get 1. 1 warna biasa 1 glitter katany. ini saya dpt 1 aja wah bohong ya. Kualitas sesuai harga yg saya bayar 20an ribu,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***q,3,"Barangnya pas datangnya patah, tapi ngak ada sisaan patah nya kyknya emng dari sananya deh",6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***n,3,Orderan sudah sampai tapi maaf kipasnya tidak hidup mana kita tadi Desain: Desain bagus,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***e,3,Barang sampai dengan cepat namun ada kerusakan aga kecewa,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***w,3,Kapasitas: Baru datengg udah ada yang patahhhh😔,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***p,3,Sayang banget barang yg rusak baling-baling ya lepas padahal kipas yg bagus,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***y,3,bubble wrap nya tipis jd sobek untung masih bisa nyala lain kli tebel ya,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***d,3,Maaf min sy bl pas lg live jordy unsu etalase 1 buy 1 get 1 tp ternyata yg dtg cm 1 dan itu hnya dpt charger saja kecewa bgt sih tdk sesuai saat live msh bgs sy ksh binta...,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***y,3,Ternyata gak sesuai di iklan pas pertama dateng nyampe 2 hari blm di cas setelah di cas kipas cuma bertahan 15 detik baterai udah abis udah gak bisa bertahan lama mana an...,3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***v,3,"packaging nya kurang aman kak,penyot penyot,takut kipas nya kenapa napaa nihh🥲",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***v,3,"Kipas nya bgus,TPI buat ngecas nya cerjer nya GK bisa msuk ke kipas nya gmna ini,bner gk cerjer nya itu tuh soal nya GK bisa msuk",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***p,3,Sedikit kecewa karena baru dipke sebentar baling2 y copot,1 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***e,3,Lumayan lah murah daripada g ad sama Skali. Thankyou,3 hari lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***r,3,"Patah di bagian belakang ,kirain jg sdh dipasang laposanx mngkax blm..males dh",5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***x,3,Gak sesuai pesanan masak datengx seperti ini beda dari gambarx😤😳,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***r,3,Kualitas pengerjaan: Baik Kapasitas: Lumayan ok Desain: Bagus cantik warna nya Enggak lecet sama sekali,10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***h,3,Kualitas pengerjaan: menurut aku anginnya ngga terlalu kencang kalo di pake di luar Desain: baguss Ukuran: lumayan ngga terlalu besar dan ngga terlalu kecil Kapasitas: ud...,11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***a,3,Kualitas pengerjaan: Kwalitas Sesuai dengan harga. Kecepatan angin ada 3 mode. Tapi sekedar cukup untuk di bawa di bus ketika bepergian. Desain: Design bagus.,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***j,3,"Mudah"" gampang dibawa kemana"" lumayan lama dipake Desain: Bagus cuman barang nya datang penutup dos nya udah robek dikit Kualitas pengerjaan: Angin nya cukup kencang dan...",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***z,3,"bagus angin nya kencang, sesuai ama harganya, tapi ada bagian yg patah mungkin patah saat proses pengiriman, untuk lain hari lebih berhati hati dalam proses pengiriman, s...",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***m,3,"Kualitas pengerjaan: bagus anginnya kenceng Desain: lucu simple Performa: kok gabisa nge cas ya, aku psen yang harga 50an kok, pake kabel type c juga tapi gabisa ya",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***i,3,bagus tapi ga bisa jadi power Bank Kualitas pengerjaan: rapi Kapasitas: ada tergores dikit bagus ada lampu warna warni nya juga,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***l,3,"Desain: Desain nya oke okee bangett tapi gini kak saya agak kecewa nggak bisa buat powerbank ini saya yang nggak tau caranya atau emang nggak bisa, soalnya di tulisannya...",6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***d,3,"Lumayan lah, untuk kurir nya saat bagus, tapi untuk peking nya untuk kedepannya di perbaiki",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***w,3,Kualitas pengerjaan: Kurang Kapasitas: Lunayn Desain: Bgus Performa: B aj,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***i,3,"Kualitas pengerjaan: Bagus sih, cuma gada buat powerbank nya . Salah beli...",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***v,3,"Maaf yahh paketnya udah sampai tapi bagian depannya ad yg patah sedihnya aku,klu bisa bungkusnya di tebalin lagi syngkan udah beli harga segitu tapi ada yg kurang🤧",4 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***u,3,"barangnya sih berfungsi dengan baik, tapi kipasnya lecet² kaya lubang kecil² gitu , terus di depannya juga ada lecet gitu , terus kotaknya juga penyok².",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,D***x,3,"Bgus ci TPI bnyk lcet ny kyak udh lma gtu,udh itu suara ny agk brisik",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***t,3,Bagus anginnya kenceng tapi ini cassannya knp gepenk,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,X***p,3,"Agak sedikit kecewa ketika terima barangnya, gak sesuai sama yang diperlihatkan ketika live. Next buat para affiliate sebaiknya perlihatkan barang yg sama dengan sellerny...",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***f,3,bagus akan tetapi kalo kalian ngisi aroma terapi/parfum disini jd karatan semua.,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***j,3,"Tamblernya bagus,sesuai dgn apa yg di live Puas ko belanja di toko ini",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***x,3,"Kualitas pengerjaan: Tidak teliti Desain: Bagus .cuman pas saya buka bagian luar kipas patah sama baling""nya lepas",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***q,3,Udah kebanting sekali tapi masih nyala dongg walaupun retak dikit GPP😌,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***z,3,Barang nyah sudah samoau tapidus nyah sudah penyok dan untung kipas nyah masih bisa berfungsi,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***b,3,barang nya bagus tapi warna cat nya luntur😫 sama cat warna pingk nya lecet😭,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,F***o,3,Udah datang kak. Cuman aku bingung katany skalian powerbank kan? Bisa pake casan hp biasa kan kak? Kok gada tempat buat colokin ke hpnya kak soalnya kabel ya juga dapat...,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***y,3,Alhamdulillah barang sudah sampai barangnya sesuai lucu banget 💞💞 terimakasih yahhh👍,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***f,3,"Promosinya bisa buat powerbank, tapi ini kok ga bisa yaa. Padahal beli karna bisa buat jadi powerbank juga. Sedih sihh",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***o,3,Brg sesuai suka banget Cuma kendala di kurir gc ada respon sama sekali,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***s,3,lumayan lah tapi soal suara bunyinya sangat menggangu,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***q,3,"terimakasih reseller, tpi syg nya lama dtg nya, trs jga di kaca yg kecil itu ada goresan dkit",9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***u,3,"nge charger nya susah guys, gabisa pakw charger yang type c to typ c. Kudu make yg pala nya usb tapi make kabel yang typ c :(",11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***k,3,"nge charger nya susah guys, gabisa pakw charger yang type c to typ c. Kudu make yg pala nya usb tapi make kabel yang typ c :(",11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***o,3,Bagus si tp suara nya berisik kaya pengengering rambut suara nya berisik bnget 😭,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,B***d,3,Bagus si keren tapi kn katanya bisa jadi buat power bank tapi ko ga bisa yaa kenap,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***h,3,Alhamdulillah paket dah sampai tapi anginnya kurang kencang san dan bau sengit ssst di nyalain kipasnya,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***c,3,kipas nya bagus tapi sayang packing an nya kurang kipas nya patah,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***x,3,Desain: Bagus Cuma ini gimana cara ngeces ke hpnya,9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***n,3,"dus penyok saat datang, kipas tidak sekencang yang dipromosikan, nge cas nya lama, berisik, karna harga murah oke",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,D***h,3,"Barang cacat, terdapat banyak lecet dan goresan, tpi masih bisa di pkai, mohon di koreksi kembali 🙏",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***n,3,dari awal saya buka kipas udah lecet dan tulisan brand gampang menghilang serta angin kurang kencang,3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***i,3,Kapasitas: Krg dingin Desain: Ok Kualitas pengerjaan: Ok,6 hari lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***w,3,Desain: bagus Kualitas pengerjaan: kurang anginnya kurang dan kalo mau di jadiin powerbank harus beli kabel sendiri,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***j,3,"bagus sih tapi lumayan berisik dan ga terlalu kencang, sesuai harga lah",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***f,3,"Bagus, tapi lumayan berisik habis itu batre nya juga gampang habis, angin nyw juga ga terlalu kenceng biasa aja jujur kipas nya kayak kipas biasa yang harga 20rb an",2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***b,3,Kualitas pengerjaan: Lumayan tapi bagus Kapasitas: Bagus Desain: Elegan,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***y,3,Desain: bagus Kapasitas: baik Kualitas pengerjaan: bagus Ukuran: sesuai,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***n,3,Untung kipasnya ok anginya kuat Tapi katanya bisa carnger hanphone di mana lubang carnger nya kabel untuk carnger pun tidak ada,3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,F***j,3,Bagus tapi suara nya besar banget mungkin karena harga yang murah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***h,3,Kualitas pengerjaan: Kualitas ny agak lecet Desain: Bagus Kapasitas: Oke lah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,O***i,3,"desain bagus, tapi Ndak kencang angin nya Uda di cas dari awal jam 9 Sampek jam 12 nggak kenceng angin nya dan agak berisik",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***k,3,"lucu, anginnya kenceng juga, cuman pas dateng barangnya ada yg cacat",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***u,3,Kualitas pengerjaan: Bagus Kapasitas: Lumayan Desain: Lumayan Tpi kok gk bisa di buat cas yaaa kakk,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***t,3,"Barang sdh sampe , Angin kenceng sih , cuman agak lecet sedikit dan bagian on off nya goyang . Semoga awet aja Desain: Mewah Kapasitas: Lumayan Kualitas pengerjaan: Lama...",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,M***a,3,Desain: Bagis Kapasitas: Lumayan Kualitas pengerjaan: Ini kayaknyang udah bekas ada gore gpresan nyq sama lain kalai kalau pekinh yang lebih aman ya kalau bisa pake naber...,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***e,3,"Desain: Lumayan, talinya brodol,dankatanya bisa buat power bang Kapasitas: Lumayan kencang Kualitas pengerjaan: Dikit lama",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***h,3,Kipas nya bagus dan juga murah banget........tapi agak kecewa karna brisik......tapi gapapaa deh,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***r,3,"Kualitas pengerjaan: 1 kipas nya baru pemakaian 2 hari lobang untuk mengecas sudah copot karna longgar,sedangkan yang satu ny lagi masi baik' saja Kapasitas: mayan ba...",9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***v,3,"Untuk produknya sudah bagus, sayangnya saya pesan warna pink tapi yg datang warna putih. Mungkin untuk masukan supaya lebih teliti lagi dlm menyiapkan pesanan. Terima kas...",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***e,3,sesuai pesanan baru beli dan semoga awet tp pas di cek kardusnya penyot kipas okey gada kerusakan,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***d,3,Menurutku bagus sih untuk harga seperti itu tapi mohon maaf logonya cepet ilang pedahal ama aku ga di apa apain😕 Kualitas pengerjaan: Pengirim nya ok lh Kapasitas: Baik...,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***w,3,"Kapasitas: Bagus Desain: Elegan Tapi kenapa punyaku ga warna warni lampunya kak,di orang orang warna warni,di aku merah doang",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***g,3,"Barangnya sudah sampai, Kapasitas: B aja Desain: Bagus Kualitas pengerjaan: Barangnya ada lecet"" gitu permukaannya Tpi mudah""an gak ngaruh ke fungsinya.",9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,T***b,3,"bagus sih angin nya juga lumayan lah, tapi kenapa di area buletan nya lecet yaa, trus juga punya saya gaaada nama bravhom nya di bagian samping kipas nya 🥺🥺🥺",Lebih dari 1 tahun lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***a,3,Desain: Bagus Performa: Lumayan lah Oiya kak saya mau nanya kak kok ini kipas nya pas saya nyalain light nya kok cuman warna merah aja ya??? Padahal pas saya baca di kota...,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***h,3,"untuk kipasnya bagus dan worth it banget di harga segitu, tapi sayangnya kipas aku bagian belakangnya gada tutupnya dan setelah diliat liag tu kaya patah gtuu jadinya kab...",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***l,3,"Angin nya kencang,cuma ada sedikit cacat,ada y patah tapi ya sudah lah..sesuai sama harga.",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,A***o,3,"Barang bagus dan respon penjual baik tapi Kecewa,tdk sesuai deskripsi,di live buy 1 get 1 malah dkrm 1...giliran komplain suruh komplain ke ko Jordi😔, Kualitas pengerjaa...",7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***e,3,Kualitas pengerjaan: Bagus Kapasitas: Suara terlalu berisik Desain: Lumayan lah,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***b,3,Kualitas pengerjaan: Suaranya keras sekali Kapasitas: Baik Desain: Baik Cuman suaranya yang kebesaran bikin risih,7 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***v,3,Kualitas pengerjaan: Bagus Kapasitas: Ga terlalu buruk lah Desain: Bagus Kipas ny mendarat dengan selamat cuma mngkin ni barang2 yg pernah d return kli ya masa bunyi2 kip...,3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***u,3,baling baling nya banyak yang patah sedih padahal baru di buka,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***a,3,"Bocel/ pecah dikit katanya barang baru produksi tapi kok bocel dan beset"" huhft kecewa. Barang gak memuaskan tidak sebanding sama PO nya yg lama bgt",Lebih dari 1 tahun lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***w,3,Aku kasih bintang 3 karena bagian buat ngecas nya ga rapih,11 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***h,3,Kurang puas dengan cara packing nya sebab cuma setipis bubble dan barang juga ada yg rejek kotak pada koyak,3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,P***d,3,Sebnrnya si ok barngnya anginya kencang tapi pas dtng pecah smua depan nya gmn ni yg amanah kk,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***v,3,Saya sedikit kecewa pertama pecah di bagian bawah nya trus lampu nya GK nyala kaya yg lain....GK bisa ngecas juga saya dapat harga 83000,5 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***q,3,Keti sudah nyampek ke konsumen barangnya tidak sesuai bagus alias ada kerusakan pada parang tersebut peningnya kurang baik tolong di perbaiki biar konsumen puas dengan ba...,6 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,H***b,3,Minta di bagusin lagi cara packing nya dan chek barang sebab barang rejek dikirimnya,3 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***t,3,Kecewa ya sudah byar bukan COD pas barang sampai ternyata pecah Kecewa bnget packing kurang aman Untung Q video unboxing,3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***p,3,"Alhamdulillah paket udh sampai dan kipas nya nyala, makasih ya",3 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,C***p,3,Kualitas pengerjaan: Bgus Kapasitas: Rendah Desain: Kurang Performa: Boros batrai nya,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,K***e,3,Warna+ mereknya cepet pudar Desain: Bagus Kapasitas: lumayan,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,W***o,3,Desain: simpel tapi keliatan mahal Performa: baguusss bangeetttt,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,G***f,3,Kipasnya berfungsi dengan baik cuma kecewa ada yg patah,2 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***s,3,"Bahan nya pelastik 😕 terus untung Tarok hp nya ga bisa di tarik,sisa nya baik 👍",1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,E***j,3,"Angin nya lumayan kencang cuma kipas nya kok pada gugus"" ya kaya yang bekas gitu",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***p,3,Kualitas pengerjaan: Lumayan lahh Kapasitas: Gak terlalu buruk lah Desain: baguss,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,L***v,3,Mayan kecewa soalnya suara nya seret berisik gitu padahal harga 60 an terus lampu malam nya ga bisa nyala stand holder nya susah di buka tapi emang Mayan kenceng sih,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,S***t,3,Puasss bangett dapat Harga di 50rb Tapi sedikit kecewaa carger nya gak ada 😣,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***u,3,"Bagusss sihh, tapi kenapa gak bisa di cas ya?, pas coba pke casan lain bisa Tp cassan dri kipas nya gak bisa ka Tolong di perjelaskan yaa (＾ｖ＾) ( Ini contoh nya ka )",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***b,3,"Desain: Warna sesuai,tapi bagian kipas nya bnyk yg tegores😔",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Z***y,3,"bagus bgt ini ka tapi kok pengecasan punyaku gbisa ya?aku ngecas pake pengecasan hp ku lain kali di cek dlu ya ka, maaf aku kasih bintang 3 karna charger kipasnya rusak t...",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,N***i,3,"Maaf gak kasih bintang 5 kipasnya ada yg patah,masih berfungsi dengan baik,tolong di cek lagi sebelum pengiriman",10 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,J***c,3,baguss sih kipasnya cuma buat tombolnya masuk ke dalam jadi agak rusak baru di pake berapa hari,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,I***e,3,"Kualitas pengerjaan: bagus Kapasitas: bagus Desain: bagus kipas nya bagus si cuma saya pesan nya 2 datang nya cuma 1, toko nya ga amanah",8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Y***p,3,"Kapasitas: Baik, cakep Desain: Bagus, dan nyaman Performa: Ga tau🤷🏿‍♀️",9 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,Q***m,3,Katanya bisa buat nge cas hp nyatanya engga kipas nya juga berisik anginnya lumayan ketahuan batre aku blm coba,8 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,V***q,3,Bagus tapi angin nya agak kurang kenceng si kata aku mh,1 bulan lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,U***q,3,"Barang ny sesuai Angin kencang,cuman berisik Kotak kipas penyok",4 minggu lalu
Bravhom Kipas Mini Portable 3in1 Aromaterapi,elektronik,R***y,3,Lumayan dengan harga segtu. Minus nya cuma brisik doang suaranya,5 bulan lalu
